Numero	ID	Grupo
17851	t6dn6hedoq	1
17852	t6fvdq1g3f	1
17853	t6gdl5sdqc	1
17854	t6hf2g57ii	1
17855	t6jsyjhw21	1
17856	t6li75wllq	1
17857	t6lrut46po	0
17858	t6o6nnq907	1
17859	t6or12au7n	1
17860	t6oxfwvb55	1
17861	t6p2918aeh	2
17862	t6q4yg6fn3	1
17863	t6rxkab9zd	1
17864	t6tuk5o3ts	1
17865	t6tumkcei4	0
17866	t6v6xu3c7q	1
17867	t763w97ecs	1
17868	t7654ls99t	1
17869	t77km8bqfk	1
17870	t78dso62dd	1
17871	t794ua520n	1
17872	t7fp7mgmmu	1
17873	t7gbsluecq	1
17874	t7gfolk6sf	1
17875	t7hqeqo9i8	1
17876	t7jghtnqau	1
17877	t7o5e0luqf	1
17878	t7oz6i2r8d	1
17879	t7rgbc0h9s	1
17880	t7rvuedk2m	1
17881	t7tubof7fy	2
17882	t7vqmaebnf	1
17883	t82nn8hose	1
17884	t836s3ky0l	0
17885	t852toagg9	1
17886	t879y4wm9v	1
17887	t88p0vhkxn	0
17888	t8akuvdtw1	1
17889	t8euxbat38	1
17890	t8ku1swf12	0
17891	t8mb1zpqzi	1
17892	t8p1296hmq	1
17893	t8qcbn4mji	1
17894	t8qgaon84m	1
17895	t8uybrz7iw	1
17896	t8wu2jjz73	1
17897	t8xlmjsre4	1
17898	t8zrntg1zh	1
17899	t91wsyvwwz	1
17900	t92cucfebf	1
17901	t92rbmk3jy	1
17902	t92uplbp6i	1
17903	t93d0ysv9b	1
17904	t93i6k3w87	1
17905	t93qz5jhfa	1
17906	t946afzjr8	2
17907	t95ehftfiw	1
17908	t96wk1okmw	1
17909	t9aapvvu1j	0
17910	t9hg7txmr9	1
17911	t9ncp53igi	1
17912	t9ny39jdd5	1
17913	t9p6efhpua	1
17914	t9qw2ie2ex	2
17915	t9s8uq6egt	1
17916	t9u9rowjoq	1
17917	t9vftifwvv	1
17918	t9wmq8vni7	1
17919	t9xls7weat	0
17920	t9z678bsrg	1
17921	ta0k8c8awe	2
17922	ta4aoeyp85	1
17923	ta5rcoxjk0	1
17924	ta6ry6mwxz	1
17925	ta7dwhp1fg	1
17926	ta7ypk38rq	0
17927	ta8hadfje8	1
17928	ta8jc7eokz	1
17929	taa2oi2fl1	1
17930	taamrtatsx	1
17931	tab6jp3zmk	1
17932	tabfhseomh	1
17933	tabjkiv6sn	2
17934	taei1t2mp2	2
17935	tafzucli9k	1
17936	tahwc7maqm	1
17937	tam04guhrx	1
17938	tam74s6547	1
17939	tatyu9pgwh	0
17940	taws8gq5p0	1
17941	tb0lzezwsz	1
17942	tb22fqmotu	0
17943	tb2e04yfpb	1
17944	tb33k7qcj4	1
17945	tb5zoxko1y	1
17946	tb7lxtifdt	1
17947	tba8ifsi4m	1
17948	tbdvia99ce	1
17949	tbgri9lnta	1
17950	tblhh6ogb4	1
17951	tbnuhekev5	1
17952	tbqrcnmxbn	1
17953	tbrgesl1wa	2
17954	tbst6knh1n	1
17955	tbua4oji0f	1
17956	tbxu8kafus	1
17957	tc04dscaba	0
17958	tc0d3zne6j	2
17959	tc4qnlu050	1
17960	tc56ssl10y	0
17961	tc6sb6xhpt	1
17962	tc9m6dd1qm	1
17963	tcaybljy50	2
17964	tcbkktpnxj	1
17965	tccmnrcsxb	1
17966	tccqh9dfr1	2
17967	tcdrv9oump	1
17968	tch7v2pogj	1
17969	tcixree5xn	1
17970	tcjjmcg8cn	1
17971	tclqxqqizt	1
17972	tcpumkagwe	1
17973	tcqrywoipg	1
17974	tcrs62roqo	1
17975	tcufzmf6wm	1
17976	tcw0jd8p4l	1
17977	td1qmz6kgg	1
17978	td1toz5hpu	1
17979	td4vjot4uf	1
17980	tdddduq5j4	1
17981	tdfen1qf3g	1
17982	tdgnyib0ur	0
17983	tdj1sx9hkg	1
17984	tdjiwc4fyy	1
17985	tdld947pdr	1
17986	tdp4k9jfdh	0
17987	tdpth0597q	2
17988	tdqmdgb8ai	2
17989	tdrn505buu	1
17990	tdrxwxrb7g	1
17991	tds2u92sss	0
17992	tdt3izqvay	1
17993	tdvk436dfl	2
17994	tdwuzkv3f2	1
17995	te009y9n97	1
17996	te2azj8t6b	1
17997	te2k2art5u	1
17998	te30jc8eff	1
17999	te4loj6td3	1
18000	te4zapzvcn	0
18001	te6dzv18jx	1
18002	te6mjxnvfe	0
18003	te8of7q2vw	1
18004	tebb6l4z6q	1
18005	tebf0e5t4h	1
18006	tee95zkmjc	1
18007	tejytitzii	1
18008	tek4ji48q8	1
18009	tel00275fd	1
18010	temv7s5wex	1
18011	teo97t47qv	1
18012	tep9vlx4mf	1
18013	teqh1c6pbz	1
18014	ter9rjlnfd	1
18015	tes2tklj4p	2
18016	tet4bk8xky	0
18017	tewyda9q2k	1
18018	teyyndl51t	1
18019	tf0nfzu3gw	1
18020	tf4et9f4ks	1
18021	tf5dmpgid1	1
18022	tf6hgwznal	1
18023	tf6t2b8hsd	1
18024	tf6xnjx0px	1
18025	tfep4lnukb	1
18026	tfgeqmeqnh	1
18027	tfgm63y0lz	1
18028	tfiesyiadc	1
18029	tfj95td3bg	1
18030	tfkk2fslp4	1
18031	tflepa85uo	2
18032	tfnudwgorl	1
18033	tfomk0fn00	0
18034	tfuu92zi5a	1
18035	tfwjzsjdzp	1
18036	tfzbziax6o	0
18037	tg13qyaif2	0
18038	tg540e9ti9	0
18039	tg6x6r8i16	1
18040	tg7r6hhp86	1
18041	tgbc7xj7tu	1
18042	tgc20qn6mp	0
18043	tgd37smxzk	1
18044	tghnba6yks	1
18045	tgjnudtbpb	1
18046	tglpcuf4bz	1
18047	tgn3dewbq0	1
18048	tgvqf1ac22	2
18049	tgzwzva81c	1
18050	th4ny0hdrh	1
18051	th5gxsug1g	0
18052	tham1h880u	1
18053	thcnjzuupo	1
18054	thdnvybooo	1
18055	thfwu8z5ai	1
18056	thgp08cu8t	1
18057	thh4s2yp7w	1
18058	thiey40xba	2
18059	thjpnl4ay1	1
18060	thlhators1	2
18061	thlk6tzhzz	2
18062	tho6ib449p	2
18063	thoivcu9lh	1
18064	thpmxqk5yg	1
18065	thzysihkbk	2
18066	ti477hgdoo	1
18067	ti6bl1sq9y	1
18068	ti8tug3g7z	1
18069	ti9b83noty	1
18070	tiakxn5jpy	1
18071	tibmav0xt5	1
18072	tibs8n09kg	1
18073	tic6egglkq	1
18074	tidaa4808i	1
18075	tie788lapv	1
18076	tif99iqlt3	1
18077	tihlba3shn	1
18078	tijskvwyhi	1
18079	tio6g8ex7b	1
18080	tiooxjhetq	1
18081	tiq44401my	1
18082	tiuhcpnqmx	1
18083	tj49hpkoaa	1
18084	tj5hqkwdgr	1
18085	tj6kk0gmdk	1
18086	tj6q42siwj	1
18087	tj6y4ia9v4	1
18088	tj7wgqwr2l	1
18089	tj8d0trrk9	1
18090	tj8kr7mveg	1
18091	tjaqht4uww	1
18092	tjbwogc82v	1
18093	tjc0cod6y0	1
18094	tjc34bhapk	1
18095	tjdf0sdv1p	1
18096	tjevwy4se6	1
18097	tjgnqisvyd	1
18098	tjicwvfwcd	1
18099	tjrfjgf6ru	0
18100	tjrx2kxty0	1
18101	tjtcnlvd2r	2
18102	tjtobfiog8	1
18103	tjvfxo8jrn	1
18104	tjwbh9113q	2
18105	tjwopf0ldp	1
18106	tk0s9re6rk	1
18107	tk48frxsq9	1
18108	tk62orvgi3	1
18109	tk6txedfp0	1
18110	tk83eszfjw	1
18111	tk84lsom6r	1
18112	tk8h2qdxkm	1
18113	tkd2e901pi	1
18114	tkd8w9n3va	0
18115	tkdnx0kzhm	1
18116	tklyps1478	0
18117	tkmymjnhxr	1
18118	tknralgcid	1
18119	tkp5furqkm	1
18120	tkpa8myjpg	1
18121	tks1a0x863	0
18122	tks2orggzc	1
18123	tktxlxqyn9	1
18124	tkueddlexo	1
18125	tkw1890btf	1
18126	tkze55x6kt	0
18127	tl3eft5auo	2
18128	tl3fqmrbym	2
18129	tl4rh42ywn	1
18130	tl5j44sy3v	1
18131	tl7972uojl	1
18132	tlbax2o51c	1
18133	tlf7guw0ii	1
18134	tlfgo7fz61	1
18135	tlhaezgs7z	2
18136	tli1ujepwl	1
18137	tllonfmpj8	1
18138	tln0h9rdtn	1
18139	tlo8rg9eqp	1
18140	tls82vbflh	1
18141	tlsgfhrzg5	1
18142	tlsjtu055k	1
18143	tlsr66gbeo	1
18144	tlt6oh3l3r	1
18145	tlto60t02m	1
18146	tltxskebel	0
18147	tlwkgmbfwi	1
18148	tlxy2q9szg	1
18149	tlz7w6s4f5	1
18150	tlzit9v550	1
18151	tm2uqf6vql	1
18152	tm33cs8ies	1
18153	tm5ddtxg44	1
18154	tmbepobijc	1
18155	tmbu9mgdmm	0
18156	tmg6vugsr6	1
18157	tml42a2v1b	1
18158	tmn8bc8wdo	1
18159	tmo2wlxpmq	1
18160	tmoacqnmk4	1
18161	tmu1wuipk5	1
18162	tmu4ce5231	1
18163	tmuumf7mbl	1
18164	tmvod2d98l	1
18165	tmw2cdkza1	1
18166	tmw4ri2j5z	1
18167	tn28uopy7d	1
18168	tn29yegkut	1
18169	tn36msmbbw	0
18170	tn54velvwz	1
18171	tn5nxxcu60	1
18172	tn6gd0w6ip	1
18173	tn92ssbcuq	1
18174	tn981ki5qc	1
18175	tnau2vq1ax	1
18176	tnaydpybw1	1
18177	tnb0w3adco	1
18178	tndcnzjqsj	1
18179	tnj6sonw3q	1
18180	tnl2ugddg2	1
18181	tnpc1vys1c	0
18182	tnptuajtt2	0
18183	tnst0pjy4r	1
18184	tnvf9qdvfn	2
18185	tnxaf4cjle	1
18186	tnylwdoeo0	1
18187	tnypr7tctt	1
18188	to1nnpvj31	1
18189	to1vi2glv3	1
18190	to23yvdlm8	1
18191	to25vcdk9v	1
18192	to3twiefbt	1
18193	to4iaylt67	2
18194	to6q3i35jr	1
18195	tobemldfm3	1
18196	tocafm8475	2
18197	toehebxc77	0
18198	toenltnoa5	0
18199	toi55yjb35	1
18200	tok0px6tci	1
18201	tom24ilwvr	0
18202	top098ld5d	1
18203	topml9ap61	0
18204	topvphen9b	1
18205	toqgzg4qo8	1
18206	torb6ja5fc	2
18207	toyc652jq7	0
18208	toze1nfq1d	0
18209	tp1hybvrlm	1
18210	tp4z3yinwd	1
18211	tp5ma4nziy	1
18212	tp5sfteuw6	0
18213	tpa2mta2gs	1
18214	tpaom3o6b2	1
18215	tpbbiyo3li	1
18216	tpe51xu18b	1
18217	tpfkq9n8pg	1
18218	tpgcxz190v	1
18219	tphteplw02	1
18220	tpjj7py47m	1
18221	tpnfwbbvdl	1
18222	tprs6gc5cn	1
18223	tpruro6bvq	1
18224	tpsj4c3oqm	1
18225	tpwfww5ztg	1
18226	tpx533h2c7	1
18227	tpyao535is	1
18228	tq0x942rsq	1
18229	tq3567dhuw	1
18230	tq48bo6p6l	1
18231	tq8ajlreju	1
18232	tqbulzfwf3	2
18233	tqe8z9ld8c	1
18234	tqhgm5svtl	1
18235	tqi1c2lsjv	1
18236	tqmk4mswu7	1
18237	tqq0ia4v0t	1
18238	tqryzossnk	0
18239	tqwwtsvkr1	2
18240	tqyoxu39q7	0
18241	tqz2kdlipl	1
18242	tr4h18d1vw	1
18243	tr6vjqvpb2	1
18244	tr7isqqot0	1
18245	tr7uy0a403	0
18246	tr7vb79k3t	1
18247	trdgfz9ba0	0
18248	trfx9heec4	1
18249	trgiriqxd1	1
18250	trh85xk5p7	1
18251	tri91ojahd	0
18252	trkorso37i	1
18253	trkrc9on6k	1
18254	trl11tj264	1
18255	trn8fpjer6	0
18256	trr7w5otde	1
18257	trsvwp0sgu	1
18258	truxxcz5ni	1
18259	trw6l7ik9p	1
18260	trwt42xfze	1
18261	ts2z2laafa	1
18262	ts5d9q1nr0	1
18263	ts6y071ztn	2
18264	ts7t84u6rd	1
18265	tse59rmk45	2
18266	tsea1sstjl	1
18267	tsecyuaht4	2
18268	tsghyyvi7d	1
18269	tsicxh4kos	2
18270	tsigfp3x28	1
18271	tsjlmofu6z	1
18272	tsm4t71spn	1
18273	tsmraom3vp	1
18274	tsoghwlr52	1
18275	tssigb06g1	1
18276	tssjx630yd	1
18277	tt1ew1sb8x	1
18278	tt5ap8e4dp	2
18279	tt5zenetol	1
18280	tt7uk9slgh	1
18281	ttcvetavqt	2
18282	ttexaa10za	1
18283	ttgxtg9uik	1
18284	ttiw1oe7qk	1
18285	ttj6bqrapc	1
18286	ttla5f2rrr	1
18287	ttm41la58a	2
18288	ttr192q54l	1
18289	ttr1ld5vj7	1
18290	ttt54t2qwa	1
18291	ttu132ktds	0
18292	ttupt2t252	1
18293	tturjy1dy2	2
18294	ttygirozjq	1
18295	ttyupsv7ag	1
18296	ttzwljicnw	1
18297	tu2gch21sa	0
18298	tu41qoa28z	2
18299	tu6a1kknof	1
18300	tu7fwf22wq	1
18301	tu8ybi6gjy	1
18302	tuahqej31v	1
18303	tuay8z6d41	1
18304	tubneev0cn	1
18305	tuchgj28ju	1
18306	tueujstv2b	1
18307	tufxe1fqq3	1
18308	tuhn1tihw2	2
18309	tundlcawfb	1
18310	tunw0h3os3	1
18311	tupci853wb	1
18312	tusgmjoasf	1
18313	tv1xsnkk4z	2
18314	tv2dueuj4v	1
18315	tv3g92yyyq	2
18316	tv4rgi9ay8	1
18317	tv84hjvfzr	1
18318	tvlj48lsvt	1
18319	tvmot4uzo5	0
18320	tvsp3bctbh	1
18321	tw0c3ys14r	1
18322	tw3mcimqb5	1
18323	tw4155zt7o	1
18324	tw5irlnvr3	1
18325	tw6c103uba	2
18326	tw7krx3c7k	1
18327	tw81ioae4z	1
18328	tw8h7uctvb	1
18329	tw9ai2mnpy	1
18330	tw9an8ih35	1
18331	tw9lzlgmbv	2
18332	twjxoxtvbg	1
18333	twnrbdi01h	1
18334	twqdhzzonb	2
18335	twqmvx0xxh	1
18336	tx0flvni8t	0
18337	tx22wmlwh3	1
18338	tx4fb8zpm4	1
18339	tx4fbedzeb	1
18340	tx5llubppt	1
18341	tx8bxwhdqi	1
18342	tx9b8cnwie	1
18343	txca1c7w2c	0
18344	txfosiw7j7	1
18345	txjadkwoss	1
18346	txndrinfo0	1
18347	txobkjxeax	1
18348	txp7smdjws	1
18349	txphwas3k4	1
18350	txs6rf0cdw	2
18351	txxwmqqjxc	0
18352	ty0nk7vrnx	1
18353	ty1y3ytoe3	1
18354	ty441wjob4	1
18355	ty5ekkw2e2	1
18356	ty8rb7lrl2	1
18357	ty9j63a2s3	2
18358	tye3yg6sbb	1
18359	tyhu7d9dig	0
18360	tylpujr07r	1
18361	tyso8mtiay	1
18362	tyz7m97x9a	1
18363	tz0sy3a7xs	1
18364	tz0wo4iumx	0
18365	tz23ix9zfp	1
18366	tz3nlt4zji	1
18367	tz6sez8vqe	1
18368	tz7zbz4op9	2
18369	tz95i9s103	2
18370	tzbze0y4xh	0
18371	tzdbltnry7	1
18372	tze17yjtgy	1
18373	tzeo45gxyj	1
18374	tzeocdjhgd	1
18375	tzfmfwmjb3	1
18376	tzgnq2sw0w	1
18377	tzhb7bs48c	2
18378	tzi3586a1p	1
18379	tziqu3rgeq	2
18380	tzlm2lz3pl	1
18381	tzmcqu2p6d	1
18382	tzo0e8lk5z	1
18383	tzpsa6l0ew	2
18384	tzqxx7axii	1
18385	tzureqa3gm	1
18386	tzyn80t015	1
18387	tzyw66qnb3	1
18388	u03qpkvkjo	1
18389	u0632yd89s	1
18390	u06dg4x8rq	2
18391	u06ntwphes	2
18392	u0815xprfa	1
18393	u0b7slwvrv	1
18394	u0drhyaqpt	2
18395	u0fnbg02li	1
18396	u0hhq808jd	1
18397	u0isvbhaay	1
18398	u0kubofatx	1
18399	u0larw4ypc	0
18400	u0m5bbhe8a	1
18401	u0ofml29rz	2
18402	u0wgtfrh2q	1
18403	u0ybd664ny	1
18404	u0zc3i2b8l	1
18405	u10mwx7x3k	1
18406	u11xn8tieu	1
18407	u12f4ktj7m	2
18408	u157fid9y9	1
18409	u16096101u	2
18410	u16955xqwo	1
18411	u16s5718pl	1
18412	u179100hns	1
18413	u17ys7qjrv	1
18414	u19b7zdyz7	1
18415	u1akax8ecc	1
18416	u1ctfphkfo	0
18417	u1d1lpt4o4	2
18418	u1e58j95yc	1
18419	u1ey8cra0d	1
18420	u1f1u8t70a	1
18421	u1hw5fq37m	1
18422	u1jbzzxi9w	1
18423	u1puvj6le8	1
18424	u1r6lzfqoj	1
18425	u1rs3ez26t	1
18426	u1s3donvds	1
18427	u1sl2fzyon	2
18428	u1umh0vk62	1
18429	u1vjqgj8sa	1
18430	u2751b148c	1
18431	u289b038g0	1
18432	u29h8h6dq5	1
18433	u2bxnlex9z	1
18434	u2c6z8uj7w	1
18435	u2ck6o8nft	1
18436	u2fxbb8ees	1
18437	u2hbajs6m7	1
18438	u2jbi3dqyq	1
18439	u2kudo3tma	1
18440	u2opg7dvx9	1
18441	u2poyko1l5	1
18442	u2rruomzha	1
18443	u2smfl379j	1
18444	u2sn1vvk49	1
18445	u2v5unggg7	1
18446	u2w8i2ydnx	2
18447	u2xkt5v3bf	2
18448	u2yg1dbq4n	1
18449	u301a0eg8p	0
18450	u320pvr8gx	1
18451	u34j5v6w0d	1
18452	u3av6wc0x7	1
18453	u3dcvjj5xg	1
18454	u3eaivsr20	1
18455	u3kgfmtx8h	1
18456	u3m4gtk20t	2
18457	u3oqujgx0w	2
18458	u3vhqlrtpn	1
18459	u3zb243phc	1
18460	u44zapxvoq	2
18461	u47omskgmo	0
18462	u49reeita5	1
18463	u4c5pdsw5g	1
18464	u4e166b1d5	1
18465	u4f8vjuaxj	1
18466	u4gqhy0frj	0
18467	u4ih654mee	1
18468	u4o5w0e17w	1
18469	u4qrkvgxqn	1
18470	u4uydlh4vy	1
18471	u4yev5t53v	1
18472	u52sc6wrw5	1
18473	u548sypzpq	1
18474	u54dnwo7wv	1
18475	u56ts1oeoj	1
18476	u570nh79o3	1
18477	u5aqprie29	1
18478	u5cmm057zt	1
18479	u5ky16t2x3	1
18480	u5liugnom0	1
18481	u5logjbmib	1
18482	u5mxvi7h3q	1
18483	u5nwg1pk2c	1
18484	u5o6yya4s5	1
18485	u5pqsz9kjc	1
18486	u5sxtkno58	1
18487	u5upgokrg9	1
18488	u5v4db71dc	1
18489	u5y7i4dj1e	1
18490	u62ocbxi6k	1
18491	u6331yrq4l	1
18492	u636d5zg1f	1
18493	u63wsd67xi	2
18494	u68qz3tf0q	1
18495	u6ap5hkcn0	1
18496	u6bpg1zdt1	1
18497	u6cxnfbtzm	1
18498	u6dzpif75x	1
18499	u6h96wcvh2	0
18500	u6ha37g17b	1
18501	u6ir9jqbiw	1
18502	u6jf6v9v50	1
18503	u6mzd4u2u0	1
18504	u6oi6dhgtd	1
18505	u6s1d8ec3g	1
18506	u6w9vjos70	1
18507	u6wmqqelc9	1
18508	u6xwq2h5rs	1
18509	u6xzmvxury	0
18510	u6z9nze11q	1
18511	u754jp19ml	0
18512	u77nt31xtb	1
18513	u7820m2ptp	1
18514	u7d53qkpa1	1
18515	u7d64tibre	1
18516	u7fumwy1be	1
18517	u7hwwx8z30	1
18518	u7kfoqbn77	1
18519	u7kmvkmn1v	1
18520	u7lspsqr3t	1
18521	u7n6ry50go	1
18522	u7q84a4brk	1
18523	u7yuxskr7l	1
18524	u80zbcwysv	1
18525	u812r2c7j0	1
18526	u814aykj6h	1
18527	u81v9bz4mk	1
18528	u83h24dmii	1
18529	u840xpy7fb	1
18530	u86adio5eb	0
18531	u86cs7gs7b	1
18532	u87lbghh7e	2
18533	u8dxfs415e	1
18534	u8g9fmlt5v	2
18535	u8i6bmxj9p	2
18536	u8jgepk841	1
18537	u8jielhwop	1
18538	u8n3uy7kc7	1
18539	u8oky6346q	0
18540	u8on1s4lvp	2
18541	u907hwm2ag	1
18542	u91ijc9y24	0
18543	u91q10vpca	1
18544	u92ahq9dtw	1
18545	u9526aidfe	1
18546	u965t0r3kc	1
18547	u9a7nvlcms	1
18548	u9coaavkj0	1
18549	u9eok506k0	1
18550	u9etm4oqip	1
18551	u9gm3smmar	1
18552	u9gu8k93ow	0
18553	u9jfkohetm	1
18554	u9jopqwjy0	1
18555	u9jotrn8cu	1
18556	u9oa2jolsu	1
18557	u9ozcbn8hq	1
18558	u9q0a0zbiz	0
18559	u9scg755ml	2
18560	u9sjcouozi	1
18561	u9ua11pfsx	1
18562	u9wvf9669i	1
18563	u9zuyovgj0	1
18564	ua8885l0od	1
18565	ua9g524x52	1
18566	uaa25xb2z7	1
18567	uag1bgiyml	2
18568	uage3igrp8	0
18569	uaj4ad23pt	1
18570	uakemuhf71	1
18571	uale5uls2f	0
18572	uandb2gfmy	1
18573	uano93hvl2	1
18574	uaochglfy5	1
18575	uaowe9dva4	1
18576	uap6pdjel0	1
18577	uaqo7ddfyv	1
18578	uazoopdpll	1
18579	ub0w6gtd9d	1
18580	ub13kmwkzk	1
18581	ub21z98wm1	1
18582	ub3q5kaykw	1
18583	ub3we4zoa7	2
18584	ub6hanpa2y	1
18585	ub71bzwchq	1
18586	uba0khm2tp	1
18587	ubauicme7a	1
18588	ubbk650xav	1
18589	ubeu6zchkw	2
18590	ubj2j4vxqg	1
18591	ubjz2347ft	1
18592	ubkmaap7sv	1
18593	ublyw1mbbg	1
18594	ubo6zerf2f	1
18595	ubr9nguuqp	1
18596	ubtc46x95z	1
18597	ubtxrw8k3u	1
18598	ubuq068en5	1
18599	ubv673rsao	1
18600	ubvaa4molk	1
18601	ubvfoyw8f6	0
18602	ubvygx6bqn	1
18603	ubz0zx1p9v	1
18604	uc0dbih7zw	1
18605	uc2weiuzl0	2
18606	uc37yb3t2p	1
18607	uc8yn58cf3	1
18608	uc91p7f0h8	1
18609	ucf2u1i4je	1
18610	ucg6eq5g1d	1
18611	ucgks2fyez	2
18612	ucii64h97g	1
18613	ucij052ylo	2
18614	uckq1hbkr2	0
18615	uckrfnkiqe	1
18616	uclwh5nrrp	1
18617	ucmqp0kn5h	1
18618	ucn5p4kpt6	1
18619	ucql2vf4j7	1
18620	ucs2rgo2zk	1
18621	ucsudzp4e0	0
18622	ucvutnnex2	1
18623	ucyucznqq9	0
18624	ud04ieev2i	1
18625	ud0t2yhn3e	1
18626	ud1ritfad3	2
18627	ud4o982ncv	0
18628	ud5vpb8w7q	2
18629	udahmqpasb	1
18630	udaonbdmcm	1
18631	udlei4kgvu	1
18632	udlso7awnl	1
18633	udmepidghu	1
18634	udwqk3yvim	2
18635	udy3czyw6s	1
18636	ue075zcxhj	1
18637	ue0t2nuf2n	1
18638	ue41ozkggf	1
18639	ue4ldwi9yx	1
18640	ue9hneg0i5	0
18641	ue9uujwaqq	1
18642	ue9y435dps	0
18643	uec0f0olpk	1
18644	uegm6tk01m	1
18645	ueivw9la30	1
18646	uej6eu1geq	1
18647	uek1gdlqmm	1
18648	uekivnvzv4	1
18649	uemlw6rt35	1
18650	uennjzog7s	1
18651	uetgkpygbb	2
18652	uew0a5fxw2	0
18653	uewjtxqdjp	0
18654	uf0zl21q46	1
18655	uf1ed3dopc	1
18656	uf5szh3t7u	1
18657	uf85m0v5xw	1
18658	ufexbouvrw	1
18659	uff3l0mvww	2
18660	ufg4brohce	1
18661	ufishc6vv3	1
18662	ufk7m5b519	1
18663	ufld4qc9ic	1
18664	ufm8bulbtu	1
18665	ufq52iqkff	0
18666	ufu6hxsw3y	2
18667	ufvjufbnag	1
18668	ufvrboto1v	1
18669	ufvyqs9gla	1
18670	ufvzwy39ut	0
18671	ufy4a4do0e	1
18672	ug3oimmgk3	2
18673	ug55ct4hub	1
18674	ug6tcmy5t1	2
18675	ug8ahg9kdq	1
18676	ugdm4kyjix	1
18677	ugesopl9rp	1
18678	ugf9yrur8w	1
18679	ugfmtixxhh	1
18680	ugg30zduzg	1
18681	ugl67vw5x4	1
18682	uglel32zwa	1
18683	ugmajp7pcu	2
18684	ugmun6skb0	1
18685	ugts1feksc	1
18686	ugv97k6plc	1
18687	ugvhruq2xr	1
18688	ugvjsnwy5o	1
18689	ugvxr3i2tb	1
18690	ugwk308fge	1
18691	ugwkmgjgzs	1
18692	ugx2z9uep2	1
18693	ugxuyfw5ha	1
18694	ugy3erabc9	1
18695	uh2iwabso5	2
18696	uh2r5py0t9	1
18697	uh31et9saz	0
18698	uh4jyv2kwo	2
18699	uh54mu5il2	1
18700	uh63czssjl	1
18701	uh7b4gj8pb	1
18702	uh8zou9kqh	2
18703	uhdck567hv	1
18704	uhgrihino3	0
18705	uhhvhmmuzz	1
18706	uhi2jr761j	1
18707	uhl4a5xrjj	0
18708	uhl5251jub	1
18709	uhmg9dvc6e	1
18710	uhqdhd0quz	1
18711	uht356ssqw	1
18712	uhtuqp47l6	1
18713	uhx9qy69au	1
18714	uhz370kfhg	1
18715	uhzq9674s3	1
18716	uhztxaqa6u	1
18717	ui0r5vt7q0	0
18718	ui28mvl9xn	1
18719	ui46ci9yw3	0
18720	ui4of2ju6s	1
18721	ui51o60qgw	1
18722	ui556hndjy	1
18723	uib4uumwhv	1
18724	uiczehknnl	1
18725	uieisn1kzc	1
18726	uihoj09nmu	1
18727	uimivl3bse	1
18728	uit9761ze1	1
18729	uitdzwwvwa	2
18730	uiu3hzru81	1
18731	uixpm7j6zi	1
18732	uizv6f6fko	1
18733	uj0jxx7rf8	0
18734	uj2ibek40z	1
18735	uj2k3aehoi	1
18736	uj742pueck	2
18737	uj87m4s0wn	1
18738	uja8tvu61d	1
18739	uje5y9s7mj	2
18740	ujfb9z3hd1	1
18741	ujgysoduo0	0
18742	ujjybjnefa	0
18743	ujlnycjbg7	1
18744	ujls41srok	1
18745	ujovnfvc0p	1
18746	ujqq4pqvfa	2
18747	ujr0zqk957	0
18748	ujs1hykkga	1
18749	ujsyqi5q0u	1
18750	ujxv9fhm3y	1
18751	ujznqppz6w	1
18752	uk03545nf1	1
18753	uk0vdbk3uk	1
18754	uk2e1rix6d	1
18755	uk5giw3uap	0
18756	ukcewu3zyk	2
18757	ukfqcd1kqx	1
18758	ukjkznqcdx	1
18759	ukl327bcj9	1
18760	ukl9mm9fl5	1
18761	ukoekqqafz	2
18762	ukpyoboriv	2
18763	ukr6ewf6q3	1
18764	uktqkognir	1
18765	ukxb0x4om5	1
18766	ukxxsw1jyx	1
18767	ukzm61et5j	1
18768	ul15okr4uq	1
18769	ul258t0w55	1
18770	ul3gmmgsci	1
18771	ul4bkglx6a	1
18772	ulazdhar50	0
18773	ulb0od70ak	1
18774	ulckjvqymf	1
18775	ulegr4n1gy	1
18776	ulibfx2ygc	1
18777	uljhzhozew	0
18778	ulm71nhhrb	1
18779	ulqesorbdk	0
18780	ulugj5lrml	1
18781	ululz8jhyh	0
18782	ulwhzzj0we	1
18783	uly0e7oq5h	1
18784	um5qewunq2	2
18785	umaf3p1kjs	1
18786	umbg5wfc9c	1
18787	umc9h5zs64	1
18788	umjrkbk4wi	1
18789	umltg0021u	1
18790	umpq6yg4rr	1
18791	umr4poth5b	1
18792	umshqe7pav	1
18793	umuhrk2bix	1
18794	umwfhmroyz	1
18795	umwlcxmze3	1
18796	umzd3myurf	0
18797	un11kkwkp7	1
18798	un1nb0ysub	1
18799	un2kirvly1	0
18800	un3pdg0aiu	1
18801	un46ocgku4	1
18802	un7memky8x	1
18803	un8vmzihkh	1
18804	un8y06vhx5	1
18805	una5w2pca0	1
18806	unbva5r1co	1
18807	undjdl5ekg	1
18808	undlcoy11z	1
18809	uni820n99g	1
18810	unms0ep2vn	1
18811	uno5w5nycd	1
18812	unqnj2vqvc	1
18813	unwejqou3h	1
18814	unwld919uc	1
18815	unxij6aznk	1
18816	unxktwufg1	1
18817	uny3ltrkwt	2
18818	uo1bvq8d86	1
18819	uo7j53csfn	1
18820	uo9bqi097t	2
18821	uodobwqjnb	1
